SecondsFromStart,FramesFromStart,FoxesPopulation,RabbitPopulation,RabbitSpeedMedian,RabbitSensoryRangeMedian,RabbitFertilityMedian,FoxSpeedMedian,FoxSensoryRangeMedian,FoxFertilityMedian,FoxesDiedOfHunger,FoxesDiedOfThirst,RabbitsDiedOfHunger,RabbitsDiedOfThirst,RabbitsDiedOfBeingEaten
97.11177,20900,0,3,65,20,36,,,,0,0,0,1,0
97.31416,20950,0,3,65,20,36,,,,0,0,0,1,0
97.52127,21000,0,3,65,20,36,,,,0,0,0,1,0
97.74117,21050,0,3,65,20,36,,,,0,0,0,1,0
97.95763,21100,0,3,65,20,36,,,,0,0,0,1,0
98.15759,21150,0,3,65,20,36,,,,0,0,0,1,0
98.3623,21200,0,3,65,20,36,,,,0,0,0,1,0
98.57892,21250,0,3,65,20,36,,,,0,0,0,1,0
98.78091,21300,0,3,65,20,36,,,,0,0,0,1,0
98.98499,21350,0,3,65,20,36,,,,0,0,0,1,0
99.20279,21400,0,3,65,20,36,,,,0,0,0,1,0
99.54181,21450,0,9,65,20,53,,,,0,0,0,1,0
99.86408,21500,0,9,65,20,53,,,,0,0,0,1,0
100.1846,21550,0,9,65,20,53,,,,0,0,0,1,0
100.5598,21600,0,9,65,20,53,,,,0,0,0,1,0
100.8822,21650,0,9,65,20,53,,,,0,0,0,1,0
101.2489,21700,0,9,65,20,53,,,,0,0,0,1,0
101.566,21750,0,9,65,20,53,,,,0,0,0,1,0
101.8835,21800,0,9,65,20,53,,,,0,0,0,1,0
102.2663,21850,0,9,65,20,53,,,,0,0,0,1,0
102.5791,21900,0,9,65,20,53,,,,0,0,0,1,0
102.9361,21950,0,9,65,20,53,,,,0,0,0,1,0
103.2458,22000,0,9,65,20,53,,,,0,0,0,1,0
103.5666,22050,0,9,65,20,53,,,,0,0,0,1,0
103.8841,22100,0,9,65,20,53,,,,0,0,0,1,0
104.2469,22150,0,9,65,20,53,,,,0,0,0,1,0
104.5635,22200,0,9,65,20,53,,,,0,0,0,1,0
104.9308,22250,0,9,65,20,53,,,,0,0,0,1,0
105.2677,22300,0,9,65,20,53,,,,0,0,0,1,0
105.6409,22350,0,9,65,20,53,,,,0,0,0,1,0
106.0319,22400,0,9,65,20,53,,,,0,0,0,1,0
106.3532,22450,0,9,65,20,53,,,,0,0,0,1,0
106.6667,22500,0,9,65,20,53,,,,0,0,0,1,0
106.9867,22550,0,9,65,20,53,,,,0,0,0,1,0
107.339,22600,0,9,65,20,53,,,,0,0,0,1,0
107.6631,22650,0,8,65,20,44,,,,0,0,1,1,0
107.9719,22700,0,8,65,20,44,,,,0,0,1,1,0
108.2697,22750,0,8,65,20,44,,,,0,0,1,1,0
108.6391,22800,0,8,65,20,44,,,,0,0,1,1,0
108.9527,22850,0,8,65,20,44,,,,0,0,1,1,0
109.2576,22900,0,8,65,20,44,,,,0,0,1,1,0
109.567,22950,0,8,65,20,44,,,,0,0,1,1,0
109.8722,23000,0,8,65,20,44,,,,0,0,1,1,0
110.1866,23050,0,8,65,20,44,,,,0,0,1,1,0
110.5552,23100,0,8,65,20,44,,,,0,0,1,1,0
110.8736,23150,0,8,65,20,44,,,,0,0,1,1,0
111.2297,23200,0,8,65,20,44,,,,0,0,1,1,0
111.5419,23250,0,8,65,20,44,,,,0,0,1,1,0
111.8712,23300,0,8,65,20,44,,,,0,0,1,1,0
112.1776,23350,0,8,65,20,44,,,,0,0,1,1,0
112.5501,23400,0,8,65,20,44,,,,0,0,1,1,0
112.8685,23450,0,8,65,20,44,,,,0,0,1,1,0
113.1827,23500,0,8,65,20,44,,,,0,0,1,1,0
113.5377,23550,0,8,65,20,44,,,,0,0,1,1,0
113.8376,23600,0,8,65,20,44,,,,0,0,1,1,0
114.1561,23650,0,8,65,20,44,,,,0,0,1,1,0
114.483,23700,0,8,65,20,44,,,,0,0,1,1,0
114.844,23750,0,8,65,20,44,,,,0,0,1,1,0
115.1503,23800,0,8,65,20,44,,,,0,0,1,1,0
115.4618,23850,0,8,65,20,44,,,,0,0,1,1,0
115.7616,23900,0,8,65,20,44,,,,0,0,1,1,0
116.0837,23950,0,8,65,20,44,,,,0,0,1,1,0
116.4423,24000,0,8,65,20,44,,,,0,0,1,1,0
116.744,24050,0,8,65,20,44,,,,0,0,1,1,0
117.0485,24100,0,8,65,20,44,,,,0,0,1,1,0
117.3611,24150,0,8,65,20,44,,,,0,0,1,1,0
117.6665,24200,0,8,65,20,44,,,,0,0,1,1,0
117.975,24250,0,8,65,20,44,,,,0,0,1,1,0
118.2851,24300,0,8,65,20,44,,,,0,0,1,1,0
118.6452,24350,0,8,65,20,44,,,,0,0,1,1,0
118.9535,24400,0,8,65,20,44,,,,0,0,1,1,0
119.25,24450,0,8,65,20,44,,,,0,0,1,1,0
119.5546,24500,0,8,65,20,44,,,,0,0,1,1,0
119.8609,24550,0,8,65,20,44,,,,0,0,1,1,0
120.1646,24600,0,8,65,20,44,,,,0,0,1,1,0
120.4715,24650,0,8,65,20,44,,,,0,0,1,1,0
120.7819,24700,0,8,65,20,44,,,,0,0,1,1,0
121.1271,24750,0,8,65,20,44,,,,0,0,1,1,0
121.439,24800,0,8,65,20,44,,,,0,0,1,1,0
121.7452,24850,0,8,65,20,44,,,,0,0,1,1,0
122.0421,24900,0,8,65,20,44,,,,0,0,1,1,0
122.3421,24950,0,8,65,20,44,,,,0,0,1,1,0
122.6343,25000,0,8,65,20,44,,,,0,0,1,1,0
122.9451,25050,0,8,65,20,44,,,,0,0,1,1,0
123.2442,25100,0,8,65,20,44,,,,0,0,1,1,0
123.5404,25150,0,8,65,20,44,,,,0,0,1,1,0
123.8337,25200,0,8,65,20,44,,,,0,0,1,1,0
124.0874,25250,0,8,65,20,44,,,,0,0,1,1,0
124.3783,25300,0,8,65,20,44,,,,0,0,1,1,0
124.6851,25350,0,8,65,20,44,,,,0,0,1,1,0
125.048,25400,0,8,65,20,44,,,,0,0,1,1,0
125.3646,25450,0,8,65,20,44,,,,0,0,1,1,0
125.6476,25500,0,8,65,20,44,,,,0,0,1,1,0
125.9261,25550,0,8,65,20,44,,,,0,0,1,1,0
126.1772,25600,0,8,65,20,44,,,,0,0,1,1,0
126.4561,25650,0,8,65,20,44,,,,0,0,1,1,0
126.7417,25700,0,8,65,20,44,,,,0,0,1,1,0
126.9817,25750,0,8,65,20,44,,,,0,0,1,1,0
127.2675,25800,0,8,65,20,44,,,,0,0,1,1,0
127.5689,25850,0,8,65,20,44,,,,0,0,1,1,0
127.8517,25900,0,8,65,20,44,,,,0,0,1,1,0
128.1262,25950,0,8,65,20,44,,,,0,0,1,1,0
128.3676,26000,0,8,65,20,44,,,,0,0,1,1,0
128.6507,26050,0,8,65,20,44,,,,0,0,1,1,0
128.9287,26100,0,8,65,20,44,,,,0,0,1,1,0
129.1697,26150,0,8,65,20,44,,,,0,0,1,1,0
129.449,26200,0,8,65,20,44,,,,0,0,1,1,0
129.7224,26250,0,8,65,20,44,,,,0,0,1,1,0
129.9725,26300,0,8,65,20,44,,,,0,0,1,1,0
130.2545,26350,0,8,65,20,44,,,,0,0,1,1,0
130.5359,26400,0,8,65,20,44,,,,0,0,1,1,0
130.7809,26450,0,8,65,20,44,,,,0,0,1,1,0
131.0628,26500,0,8,65,20,44,,,,0,0,1,1,0
131.3354,26550,0,8,65,20,44,,,,0,0,1,1,0
131.5754,26600,0,8,65,20,44,,,,0,0,1,1,0
131.8497,26650,0,8,65,20,44,,,,0,0,1,1,0
132.0889,26700,0,8,65,20,44,,,,0,0,1,1,0
132.3599,26750,0,8,65,20,44,,,,0,0,1,1,0
132.6611,26800,0,8,65,20,44,,,,0,0,1,1,0
132.9506,26850,0,8,65,20,44,,,,0,0,1,1,0
133.2397,26900,0,8,65,20,44,,,,0,0,1,1,0
133.4885,26950,0,8,65,20,44,,,,0,0,1,1,0
133.7728,27000,0,8,65,20,44,,,,0,0,1,1,0
134.0616,27050,0,8,65,20,44,,,,0,0,1,1,0
134.3561,27100,0,8,65,20,44,,,,0,0,1,1,0
134.6388,27150,0,8,65,20,44,,,,0,0,1,1,0
134.8814,27200,0,8,65,20,44,,,,0,0,1,1,0
135.1546,27250,0,8,65,20,44,,,,0,0,1,1,0
135.4335,27300,0,8,65,20,44,,,,0,0,1,1,0
135.6747,27350,0,8,65,20,44,,,,0,0,1,1,0
135.9868,27400,0,8,65,20,44,,,,0,0,1,1,0
136.2651,27450,0,8,65,20,44,,,,0,0,1,1,0
136.5571,27500,0,8,65,20,44,,,,0,0,1,1,0
136.8402,27550,0,8,65,20,44,,,,0,0,1,1,0
137.1273,27600,0,8,65,20,44,,,,0,0,1,1,0
137.3754,27650,0,8,65,20,44,,,,0,0,1,1,0
137.6524,27700,0,8,65,20,44,,,,0,0,1,1,0
137.9251,27750,0,8,65,20,44,,,,0,0,1,1,0
138.1782,27800,0,8,65,20,44,,,,0,0,1,1,0
138.4784,27850,0,8,65,20,44,,,,0,0,1,1,0
138.7723,27900,0,8,65,20,44,,,,0,0,1,1,0
139.0698,27950,0,8,65,20,44,,,,0,0,1,1,0
139.3575,28000,0,8,65,20,44,,,,0,0,1,1,0
139.6357,28050,0,8,65,20,44,,,,0,0,1,1,0
139.9252,28100,0,8,65,20,44,,,,0,0,1,1,0
140.1723,28150,0,8,65,20,44,,,,0,0,1,1,0
140.4866,28200,0,8,65,20,44,,,,0,0,1,1,0
140.7877,28250,0,8,65,20,44,,,,0,0,1,1,0
141.1274,28300,0,8,65,20,44,,,,0,0,1,1,0
141.3886,28350,0,8,65,20,44,,,,0,0,1,1,0
141.6882,28400,0,8,65,20,44,,,,0,0,1,1,0
141.9857,28450,0,8,65,20,44,,,,0,0,1,1,0
142.3451,28500,0,8,65,20,44,,,,0,0,1,1,0
142.6801,28550,0,8,65,20,44,,,,0,0,1,1,0
143.037,28600,0,8,65,20,44,,,,0,0,1,1,0
143.3397,28650,0,8,65,20,44,,,,0,0,1,1,0
143.6468,28700,0,8,65,20,44,,,,0,0,1,1,0
143.9468,28750,0,8,65,20,44,,,,0,0,1,1,0
144.2512,28800,0,8,65,20,44,,,,0,0,1,1,0
144.551,28850,0,8,65,20,44,,,,0,0,1,1,0
144.8739,28900,0,8,65,20,44,,,,0,0,1,1,0
145.179,28950,0,8,65,20,44,,,,0,0,1,1,0
145.4887,29000,0,8,65,20,44,,,,0,0,1,1,0
145.839,29050,0,8,65,20,44,,,,0,0,1,1,0
146.1509,29100,0,8,65,20,44,,,,0,0,1,1,0
146.462,29150,0,8,65,20,44,,,,0,0,1,1,0
146.7482,29200,0,8,65,20,44,,,,0,0,1,1,0
147.0336,29250,0,8,65,20,44,,,,0,0,1,1,0
147.3205,29300,0,8,65,20,44,,,,0,0,1,1,0
147.5652,29350,0,8,65,20,44,,,,0,0,1,1,0
147.8381,29400,0,8,65,20,44,,,,0,0,1,1,0
148.0795,29450,0,8,65,20,44,,,,0,0,1,1,0
148.3517,29500,0,8,65,20,44,,,,0,0,1,1,0
148.6227,29550,0,8,65,20,44,,,,0,0,1,1,0
148.8666,29600,0,8,65,20,44,,,,0,0,1,1,0
149.1415,29650,0,8,65,20,44,,,,0,0,1,1,0
149.3825,29700,0,8,65,20,44,,,,0,0,1,1,0
149.6709,29750,0,8,65,20,44,,,,0,0,1,1,0
149.9473,29800,0,8,65,20,44,,,,0,0,1,1,0
150.2217,29850,0,8,65,20,44,,,,0,0,1,1,0
150.4756,29900,0,8,65,20,44,,,,0,0,1,1,0
150.7573,29950,0,8,65,20,44,,,,0,0,1,1,0
151.0327,30000,0,8,65,20,44,,,,0,0,1,1,0
151.2871,30050,0,8,65,20,44,,,,0,0,1,1,0
151.5715,30100,0,8,65,20,44,,,,0,0,1,1,0
151.8591,30150,0,8,65,20,44,,,,0,0,1,1,0
152.1413,30200,0,8,65,20,44,,,,0,0,1,1,0
152.4276,30250,0,8,65,20,44,,,,0,0,1,1,0
152.6828,30300,0,8,65,20,44,,,,0,0,1,1,0
152.9643,30350,0,8,65,20,44,,,,0,0,1,1,0
153.2425,30400,0,8,65,20,44,,,,0,0,1,1,0
153.4878,30450,0,8,65,20,44,,,,0,0,1,1,0
153.7739,30500,0,8,65,20,44,,,,0,0,1,1,0
154.0463,30550,0,8,65,20,44,,,,0,0,1,1,0
154.3396,30600,0,8,65,20,44,,,,0,0,1,1,0
154.6305,30650,0,8,65,20,44,,,,0,0,1,1,0
154.9379,30700,0,8,65,20,44,,,,0,0,1,1,0
155.2227,30750,0,8,65,20,44,,,,0,0,1,1,0
155.4733,30800,0,8,65,20,44,,,,0,0,1,1,0
155.7598,30850,0,8,65,20,44,,,,0,0,1,1,0
156.0501,30900,0,8,65,20,44,,,,0,0,1,1,0
156.3448,30950,0,8,65,20,44,,,,0,0,1,1,0
156.6526,31000,0,8,65,20,44,,,,0,0,1,1,0
156.9563,31050,0,8,65,20,44,,,,0,0,1,1,0
157.2463,31100,0,8,65,20,44,,,,0,0,1,1,0
157.5367,31150,0,8,65,20,44,,,,0,0,1,1,0
157.8294,31200,0,8,65,20,44,,,,0,0,1,1,0
158.1414,31250,0,8,65,20,44,,,,0,0,1,1,0
158.4484,31300,0,8,65,20,44,,,,0,0,1,1,0
158.7616,31350,0,8,65,20,44,,,,0,0,1,1,0
159.0747,31400,0,8,65,20,44,,,,0,0,1,1,0
159.384,31450,0,8,65,20,44,,,,0,0,1,1,0
159.6879,31500,0,8,65,20,44,,,,0,0,1,1,0
160.0333,31550,0,8,65,20,44,,,,0,0,1,1,0
160.3356,31600,0,8,65,20,44,,,,0,0,1,1,0
160.6526,31650,0,8,65,20,44,,,,0,0,1,1,0
160.9558,31700,0,8,65,20,44,,,,0,0,1,1,0
161.2612,31750,0,8,65,20,44,,,,0,0,1,1,0
161.579,31800,0,6,65,59,53,,,,0,0,3,1,0
161.8765,31850,0,6,65,59,53,,,,0,0,3,1,0
162.1649,31900,0,6,65,59,53,,,,0,0,3,1,0
162.4615,31950,0,6,65,59,53,,,,0,0,3,1,0
162.7566,32000,0,6,65,59,53,,,,0,0,3,1,0
163.0522,32050,0,6,65,59,53,,,,0,0,3,1,0
163.3429,32100,0,6,65,59,53,,,,0,0,3,1,0
163.6431,32150,0,6,65,59,53,,,,0,0,3,1,0
163.9415,32200,0,6,65,59,53,,,,0,0,3,1,0
164.2367,32250,0,6,65,59,53,,,,0,0,3,1,0
164.4838,32300,0,6,65,59,53,,,,0,0,3,1,0
164.7636,32350,0,6,65,59,53,,,,0,0,3,1,0
165.0465,32400,0,6,65,59,53,,,,0,0,3,1,0
165.3346,32450,0,6,65,59,53,,,,0,0,3,1,0
165.5888,32500,0,6,65,59,53,,,,0,0,3,1,0
165.8719,32550,0,6,65,59,53,,,,0,0,3,1,0
166.1589,32600,0,6,65,59,53,,,,0,0,3,1,0
166.4567,32650,0,6,65,59,53,,,,0,0,3,1,0
166.7436,32700,0,6,65,59,53,,,,0,0,3,1,0
167.0303,32750,0,6,65,59,53,,,,0,0,3,1,0
167.334,32800,0,6,65,59,53,,,,0,0,3,1,0
167.582,32850,0,6,65,59,53,,,,0,0,3,1,0
167.8573,32900,0,6,65,59,53,,,,0,0,3,1,0
168.1274,32950,0,6,65,59,53,,,,0,0,3,1,0
168.4257,33000,0,6,65,59,53,,,,0,0,3,1,0
168.6723,33050,0,6,65,59,53,,,,0,0,3,1,0
168.961,33100,0,6,65,59,53,,,,0,0,3,1,0
169.2349,33150,0,6,65,59,53,,,,0,0,3,1,0
169.5213,33200,0,6,65,59,53,,,,0,0,3,1,0
169.7758,33250,0,6,65,59,53,,,,0,0,3,1,0
170.0468,33300,0,6,65,59,53,,,,0,0,3,1,0
170.3273,33350,0,6,65,59,53,,,,0,0,3,1,0
170.5666,33400,0,6,65,59,53,,,,0,0,3,1,0
170.866,33450,0,6,65,59,53,,,,0,0,3,1,0
171.1451,33500,0,6,65,59,53,,,,0,0,3,1,0
171.4188,33550,0,6,65,59,53,,,,0,0,3,1,0
171.6669,33600,0,6,65,59,53,,,,0,0,3,1,0
171.9399,33650,0,6,65,59,53,,,,0,0,3,1,0
172.2244,33700,0,6,65,59,53,,,,0,0,3,1,0
172.4664,33750,0,6,65,59,53,,,,0,0,3,1,0
172.7572,33800,0,6,65,59,53,,,,0,0,3,1,0
173.031,33850,0,6,65,59,53,,,,0,0,3,1,0
173.2677,33900,0,6,65,59,53,,,,0,0,3,1,0
173.5436,33950,0,6,65,59,53,,,,0,0,3,1,0
173.8331,34000,0,6,65,59,53,,,,0,0,3,1,0
174.0767,34050,0,6,65,59,53,,,,0,0,3,1,0
174.3562,34100,0,6,65,59,53,,,,0,0,3,1,0
174.636,34150,0,6,65,59,53,,,,0,0,3,1,0
174.8845,34200,0,6,65,59,53,,,,0,0,3,1,0
175.1597,34250,0,6,65,59,53,,,,0,0,3,1,0
175.442,34300,0,6,65,59,53,,,,0,0,3,1,0
175.6857,34350,0,6,65,59,53,,,,0,0,3,1,0
175.9561,34400,0,6,65,59,53,,,,0,0,3,1,0
176.2367,34450,0,6,65,59,53,,,,0,0,3,1,0
176.4636,34500,0,6,65,59,53,,,,0,0,3,1,0
176.736,34550,0,6,65,59,53,,,,0,0,3,1,0
176.9863,34600,0,6,65,59,53,,,,0,0,3,1,0
177.231,34650,0,6,65,59,53,,,,0,0,3,1,0
177.448,34700,0,6,65,59,53,,,,0,0,3,1,0
177.6669,34750,0,6,65,59,53,,,,0,0,3,1,0
177.9117,34800,0,6,65,59,53,,,,0,0,3,1,0
178.1323,34850,0,6,65,59,53,,,,0,0,3,1,0
178.3548,34900,0,6,65,59,53,,,,0,0,3,1,0
178.5825,34950,0,6,65,59,53,,,,0,0,3,1,0
178.828,35000,0,6,65,59,53,,,,0,0,3,1,0
179.0601,35050,0,6,65,59,53,,,,0,0,3,1,0
179.2796,35100,0,6,65,59,53,,,,0,0,3,1,0
179.5182,35150,0,6,65,59,53,,,,0,0,3,1,0
179.7366,35200,0,6,65,59,53,,,,0,0,3,1,0
179.9573,35250,0,6,65,59,53,,,,0,0,3,1,0
180.1747,35300,0,6,65,59,53,,,,0,0,3,1,0
180.4307,35350,0,6,65,59,53,,,,0,0,3,1,0
180.661,35400,0,5,65,20,53,,,,0,0,4,1,0
180.8753,35450,0,5,65,20,53,,,,0,0,4,1,0
181.1458,35500,0,10,65,59,53,,,,0,0,4,1,0
181.4417,35550,0,10,65,59,53,,,,0,0,4,1,0
181.746,35600,0,10,65,59,53,,,,0,0,4,1,0
182.0386,35650,0,10,65,59,53,,,,0,0,4,1,0
182.333,35700,0,10,65,59,53,,,,0,0,4,1,0
182.6278,35750,0,10,65,59,53,,,,0,0,4,1,0
182.9317,35800,0,10,65,59,53,,,,0,0,4,1,0
183.2363,35850,0,10,65,59,53,,,,0,0,4,1,0
183.542,35900,0,10,65,59,53,,,,0,0,4,1,0
183.8683,35950,0,10,65,59,53,,,,0,0,4,1,0
184.1841,36000,0,10,65,59,53,,,,0,0,4,1,0
184.5714,36050,0,10,65,59,53,,,,0,0,4,1,0
184.8732,36100,0,10,65,59,53,,,,0,0,4,1,0
185.1862,36150,0,10,65,59,53,,,,0,0,4,1,0
185.5372,36200,0,10,65,59,53,,,,0,0,4,1,0
185.8348,36250,0,10,65,59,53,,,,0,0,4,1,0
186.1404,36300,0,10,65,59,53,,,,0,0,4,1,0
186.4503,36350,0,10,65,59,53,,,,0,0,4,1,0
186.7723,36400,0,10,65,59,53,,,,0,0,4,1,0
187.1377,36450,0,10,65,59,53,,,,0,0,4,1,0
187.4413,36500,0,10,65,59,53,,,,0,0,4,1,0
187.7486,36550,0,10,65,59,53,,,,0,0,4,1,0
188.0576,36600,0,10,65,59,53,,,,0,0,4,1,0
188.3654,36650,0,10,65,59,53,,,,0,0,4,1,0
188.6789,36700,0,10,65,59,53,,,,0,0,4,1,0
188.9832,36750,0,10,65,59,53,,,,0,0,4,1,0
189.3258,36800,0,10,65,59,53,,,,0,0,4,1,0
189.6278,36850,0,10,65,59,53,,,,0,0,4,1,0
189.9422,36900,0,10,65,59,53,,,,0,0,4,1,0
190.2573,36950,0,10,65,59,53,,,,0,0,4,1,0
190.5727,37000,0,10,65,59,53,,,,0,0,4,1,0
190.8746,37050,0,10,65,59,53,,,,0,0,4,1,0
191.1832,37100,0,10,65,59,53,,,,0,0,4,1,0
191.4814,37150,0,10,65,59,53,,,,0,0,4,1,0
191.8333,37200,0,10,65,59,53,,,,0,0,4,1,0
192.1514,37250,0,9,65,99,53,,,,0,0,5,1,0
192.4419,37300,0,9,65,99,53,,,,0,0,5,1,0
192.725,37350,0,9,65,99,53,,,,0,0,5,1,0
192.9842,37400,0,9,65,99,53,,,,0,0,5,1,0
193.2809,37450,0,9,65,99,53,,,,0,0,5,1,0
193.589,37500,0,9,65,99,53,,,,0,0,5,1,0
193.9255,37550,0,8,65,99,53,,,,0,0,6,1,0
194.2299,37600,0,8,65,99,53,,,,0,0,6,1,0
194.5421,37650,0,8,65,99,53,,,,0,0,6,1,0
194.8343,37700,0,8,65,99,53,,,,0,0,6,1,0
195.0816,37750,0,8,65,99,53,,,,0,0,6,1,0
195.3656,37800,0,8,65,99,53,,,,0,0,6,1,0
195.6461,37850,0,8,65,99,53,,,,0,0,6,1,0
195.9317,37900,0,8,65,99,53,,,,0,0,6,1,0
196.1799,37950,0,8,65,99,53,,,,0,0,6,1,0
196.4593,38000,0,8,65,99,53,,,,0,0,6,1,0
196.7448,38050,0,8,65,99,53,,,,0,0,6,1,0
197.0237,38100,0,8,65,99,53,,,,0,0,6,1,0
197.2807,38150,0,8,65,99,53,,,,0,0,6,1,0
197.5576,38200,0,8,65,99,53,,,,0,0,6,1,0
197.8436,38250,0,8,65,99,53,,,,0,0,6,1,0
198.1276,38300,0,8,65,99,53,,,,0,0,6,1,0
198.3742,38350,0,8,65,99,53,,,,0,0,6,1,0
198.6534,38400,0,8,65,99,53,,,,0,0,6,1,0
198.931,38450,0,8,65,99,53,,,,0,0,6,1,0
199.2212,38500,0,8,65,99,53,,,,0,0,6,1,0
199.4828,38550,0,8,65,99,53,,,,0,0,6,1,0
199.7757,38600,0,8,65,99,53,,,,0,0,6,1,0
200.057,38650,0,8,65,99,53,,,,0,0,6,1,0
200.3424,38700,0,8,65,99,53,,,,0,0,6,1,0
200.6272,38750,0,8,65,99,53,,,,0,0,6,1,0
200.8759,38800,0,8,65,99,53,,,,0,0,6,1,0
201.17,38850,0,8,65,99,53,,,,0,0,6,1,0
201.4456,38900,0,8,65,99,53,,,,0,0,6,1,0
201.6848,38950,0,8,65,99,53,,,,0,0,6,1,0
201.959,39000,0,8,65,99,53,,,,0,0,6,1,0
202.2305,39050,0,8,65,99,53,,,,0,0,6,1,0
202.4702,39100,0,8,65,99,53,,,,0,0,6,1,0
202.7452,39150,0,8,65,99,53,,,,0,0,6,1,0
202.9865,39200,0,8,65,99,53,,,,0,0,6,1,0
203.2777,39250,0,8,65,99,53,,,,0,0,6,1,0
203.5457,39300,0,8,65,99,53,,,,0,0,6,1,0
203.7879,39350,0,8,65,99,53,,,,0,0,6,1,0
204.0641,39400,0,8,65,99,53,,,,0,0,6,1,0
204.3403,39450,0,8,65,99,53,,,,0,0,6,1,0
204.5788,39500,0,8,65,99,53,,,,0,0,6,1,0
204.8471,39550,0,8,65,99,53,,,,0,0,6,1,0
205.0887,39600,0,8,65,99,53,,,,0,0,6,1,0
205.3534,39650,0,8,65,99,53,,,,0,0,6,1,0
205.586,39700,0,8,65,99,53,,,,0,0,6,1,0
205.853,39750,0,8,65,99,53,,,,0,0,6,1,0
206.1249,39800,0,7,65,99,53,,,,0,0,7,1,0
206.3599,39850,0,7,65,99,53,,,,0,0,7,1,0
206.6149,39900,0,7,65,99,53,,,,0,0,7,1,0
206.855,39950,0,7,65,99,53,,,,0,0,7,1,0
207.087,40000,0,7,65,99,53,,,,0,0,7,1,0
207.3595,40050,0,7,65,99,53,,,,0,0,7,1,0
207.6173,40100,0,7,65,99,53,,,,0,0,7,1,0
207.8422,40150,0,7,65,99,53,,,,0,0,7,1,0
208.0668,40200,0,7,65,99,53,,,,0,0,7,1,0
208.2888,40250,0,7,65,99,53,,,,0,0,7,1,0
208.5341,40300,0,7,65,99,53,,,,0,0,7,1,0
208.7578,40350,0,7,65,99,53,,,,0,0,7,1,0
208.9832,40400,0,7,65,99,53,,,,0,0,7,1,0
209.2274,40450,0,7,65,99,53,,,,0,0,7,1,0
209.463,40500,0,7,65,99,53,,,,0,0,7,1,0
209.6819,40550,0,7,65,99,53,,,,0,0,7,1,0
209.9301,40600,0,7,65,99,53,,,,0,0,7,1,0
210.1488,40650,0,7,65,99,53,,,,0,0,7,1,0
210.3744,40700,0,7,65,99,53,,,,0,0,7,1,0
210.6198,40750,0,7,65,99,53,,,,0,0,7,1,0
210.8437,40800,0,7,65,99,53,,,,0,0,7,1,0
211.0658,40850,0,7,65,99,53,,,,0,0,7,1,0
211.3102,40900,0,7,65,99,53,,,,0,0,7,1,0
211.5433,40950,0,7,65,99,53,,,,0,0,7,1,0
211.7671,41000,0,7,65,99,53,,,,0,0,7,1,0
212.0123,41050,0,7,65,99,53,,,,0,0,7,1,0
212.2405,41100,0,7,65,99,53,,,,0,0,7,1,0
212.4644,41150,0,7,65,99,53,,,,0,0,7,1,0
212.7117,41200,0,7,65,99,53,,,,0,0,7,1,0
212.9379,41250,0,7,65,99,53,,,,0,0,7,1,0
213.1623,41300,0,7,65,99,53,,,,0,0,7,1,0
213.3877,41350,0,7,65,99,53,,,,0,0,7,1,0
213.6358,41400,0,7,65,99,53,,,,0,0,7,1,0
213.8727,41450,0,7,65,99,53,,,,0,0,7,1,0
214.121,41500,0,7,65,99,53,,,,0,0,7,1,0
214.3478,41550,0,7,65,99,53,,,,0,0,7,1,0
214.5724,41600,0,7,65,99,53,,,,0,0,7,1,0
214.8219,41650,0,7,65,99,53,,,,0,0,7,1,0
215.0498,41700,0,7,65,99,53,,,,0,0,7,1,0
215.2762,41750,0,7,65,99,53,,,,0,0,7,1,0
215.5235,41800,0,7,65,99,53,,,,0,0,7,1,0
215.7535,41850,0,7,65,99,53,,,,0,0,7,1,0
216.0116,41900,0,7,65,99,53,,,,0,0,7,1,0
216.2385,41950,0,7,65,99,53,,,,0,0,7,1,0
216.465,42000,0,7,65,99,53,,,,0,0,7,1,0
216.7137,42050,0,7,65,99,53,,,,0,0,7,1,0
216.9505,42100,0,7,65,99,53,,,,0,0,7,1,0
217.1767,42150,0,7,65,99,53,,,,0,0,7,1,0
217.432,42200,0,7,65,99,53,,,,0,0,7,1,0
217.6579,42250,0,7,65,99,53,,,,0,0,7,1,0
217.888,42300,0,7,65,99,53,,,,0,0,7,1,0
218.1377,42350,0,7,65,99,53,,,,0,0,7,1,0
218.3734,42400,0,7,65,99,53,,,,0,0,7,1,0
218.6221,42450,0,7,65,99,53,,,,0,0,7,1,0
218.8499,42500,0,7,65,99,53,,,,0,0,7,1,0
219.0751,42550,0,7,65,99,53,,,,0,0,7,1,0
219.3233,42600,0,7,65,99,53,,,,0,0,7,1,0
219.5577,42650,0,7,65,99,53,,,,0,0,7,1,0
219.7859,42700,0,7,65,99,53,,,,0,0,7,1,0
220.0356,42750,0,7,65,99,53,,,,0,0,7,1,0
220.2622,42800,0,7,65,99,53,,,,0,0,7,1,0
220.488,42850,0,7,65,99,53,,,,0,0,7,1,0
220.7453,42900,0,7,65,99,53,,,,0,0,7,1,0
220.9726,42950,0,7,65,99,53,,,,0,0,7,1,0
221.2232,43000,0,7,65,99,53,,,,0,0,7,1,0
221.4495,43050,0,7,65,99,53,,,,0,0,7,1,0
221.6753,43100,0,7,65,99,53,,,,0,0,7,1,0
221.9255,43150,0,7,65,99,53,,,,0,0,7,1,0
222.1514,43200,0,7,65,99,53,,,,0,0,7,1,0
